=Proto-Kachai-Ukhrul,null/har/,null/ham/,null/ma/,null/ma/,null/maːk/,null/maj/,null/maŋ/,null/maŋ/,null/maːŋ/,null/met/,null/mej/,null/mej/,null/mej/,null/mej/,null/mi/,null/mi/,null/mi/,null/mit/,null/min/,null/mik/,null/miŋ/,null/mor/,null/mow/,null/mow/,null/mow/,null/mot/,null/muk/,null/wa/,null/wa/,null/waːr/,null/waw/,null/wɐt/,null/wok/,null/wu/,null/paːl/,null/paːŋ/,null/paj/,null/pet/,null/va/,null/veŋ/,null/vo/,null/von/,null/vu/,null/pa/,null/pam/,null/paj/,null/pi/,null/pew/,null/poj/,null/pu/,null/paj/,null/paj/,null/pim/,null/pʰa/,null/pʰaːr/,null/pʰaːŋ/,null/pʰan/,null/pʰe/,null/pʰen/,null/pʰej/,null/pʰit/,null/pʰuŋ/,null/pʰuŋ/,null/pʰa/,null/pʰew/,null/wak/,null/wɨ/,null/wuk/,null/la/,null/la/,null/la/,null/la/,null/laːŋ/,null/lat/,null/laj/,null/lɐŋ/,null/lɐp/,null/lej/,null/lej/,null/lej/,null/lej/,null/lek/,null/li/,null/liŋ/,null/liŋ/,null/lo/,null/lo/,null/loj/,null/low/,null/lum/,null/luŋ/,null/luŋ/,null/ra/,null/ra/,null/ra/,null/ra/,null/raːp/,null/raːl/,null/ram/,null/ram/,null/raj/,null/rew/,null/rew/,null/rej/,null/reŋ/,null/reŋ/,null/ri/,null/ri/,null/ri/,null/ril/,null/rik/,null/row/,null/rok/,null/ru/,null/ruːl/,null/rum/,null/ruŋ/,null/ruk/,null/rok/,null/na/,null/na/,null/na/,null/na/,null/naw/,null/nam/,null/nam/,null/nap/,null/nap/,null/naj/,null/naj/,null/naj/,null/naŋ/,null/nak/,null/nem/,null/ni/,null/ni/,null/ni/,null/nim/,null/nir/,null/niŋ/,null/niŋ/,null/niŋ/,null/nɨ/,null/now/,null/nu/,null/nuk/,null/ða/,null/ðar/,null/ðak/,null/ðeŋ/,null/ðik/,null/ðɨ/,null/ðɨ/,null/ðom/,null/ðu/,null/ðu/,null/ðuŋ/,null/ðuŋ/,null/tek/,null/tok/,null/ta/,null/tat/,null/taŋ/,null/tɐk/,null/tew/,null/tep/,null/tek/,null/tow/,null/ta/,null/ti/,null/tow/,null/tʰa/,null/tʰa/,null/tʰaːk/,null/tʰaːw/,null/tʰaw/,null/tʰar/,null/tʰat/,null/tʰaj/,null/tʰak/,null/tʰɐr/,null/tʰej/,null/tʰej/,null/tʰeŋ/,null/tʰi/,null/tʰi/,null/tʰin/,null/tʰiŋ/,null/tʰik/,null/tʰɨ/,null/tʰow/,null/tʰuːr/,null/tʰum/,null/tʰum/,null/tʰuk/,null/sa/,null/sa/,null/saːm/,null/saːr/,null/saːŋ/,null/sam/,null/sak/,null/sak/,null/se/,null/si/,null/si/,null/sik/,null/sik/,null/soj/,null/su/,null/su/,null/sun/,null/sun/,null/sum/,null/t͡sa/,null/t͡sa/,null/t͡saːn/,null/t͡saːt/,null/t͡saːt/,null/t͡saːŋ/,null/t͡sap/,null/t͡sar/,null/t͡saŋ/,null/t͡sɐt/,null/t͡sɐt/,null/t͡sej/,null/t͡ser/,null/t͡si/,null/t͡si/,null/t͡si/,null/t͡si/,null/t͡sim/,null/t͡sik/,null/t͡siŋ/,null/t͡su/,null/ʃa/,null/ʃa/,null/ʃa/,null/ʃap/,null/ʃat/,null/ʃaj/,null/ʃaŋ/,null/ʃaŋ/,null/ʃɐt/,null/ʃɐŋ/,null/ʃi/,null/ʃi/,null/ʃi/,null/ʃim/,null/ʃim/,null/ʃo/,null/ʃon/,null/ʃoj/,null/ʃok/,null/ʃoŋ/,null/ʃu/,null/ʃuːr/,null/ʃup/,null/ʃut/,null/ʃuk/,null/ʃuŋ/,null/ʃuŋ/,null/ʃuŋ/,null/ja/,null/ja/,null/ja/,null/ja/,null/jaːm/,null/jap/,null/jaŋ/,null/jak/,null/jon/,null/joj/,null/joŋ/,null/jor/,null/ju/,null/ju/,null/juŋ/,null/ca/,null/caːŋ/,null/caːŋ/,null/caw/,null/car/,null/caj/,null/ci/,null/ciaŋ/,null/cik/,null/cow/,null/cow/,null/cow/,null/con/,null/con/,null/cuŋ/,null/ŋa/,null/ŋar/,null/ŋaj/,null/ŋom/,null/ŋum/,null/ŋun/,null/ka/,null/ka/,null/kaːp/,null/kaw/,null/kaw/,null/kal/,null/kaj/,null/kaŋ/,null/kak/,null/kɐn/,null/kej/,null/ko/,null/kow/,null/kow/,null/kow/,null/kol/,null/koŋ/,null/kʰa/,null/kʰaːŋ/,null/kʰaw/,null/kʰaj/,null/kʰaj/,null/kʰaj/,null/kʰak/,null/kʰɐm/,null/kʰej/,null/kʰow/,null/kʰop/,null/kʰot/,null/kʰoj/,null/kʰoŋ/,null/kʰoŋ/,null/kʰok/,null/kʰok/,null/kʰu/,null/kʰu/,null/kʰuːl/,null/kʰum/,null/kʰur/,null/kʰut/,null/kʰuk/,null/ha/,null/haːw/,null/haːŋ/,null/haw/,null/hal/,null/han/,null/han/,null/haj/,null/hak/,null/hɐŋ/,null/ho/,null/hol/,null/hoj/,null/hur/,null/la/,null/la/,null/lip/,null/ri/,null/rit/,null/riŋ/,null/rik/,null/roj/,null/ha/,null/ha/,null/ha/,null/hwɨ/,null/hor/,null/hok/,null/hwut/,null/ʔa/,null/ʔi/
R9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ra/,/rar/,/rak/,/reŋ/,/rik/,/rɨ/,/rɨ/,/rom/,/ru/,/ru/,/ruŋ/,/ruŋ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ruːw/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/kow/,,,,,,,,,,,,,,,,,,,,,/kʰuːw/,,,,,,,,,,,,,,,,/how/,,,,,,,,,,,,,,,,,,,
R11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/paːj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/raːj/,,,,,,,,,,,,/rij/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/kaj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/haj/,,,,,,,,,,,,,,,,,,,,,,,,,,
R12,,,,,,,,,,,,,,,,,,,,,,,,,,,,/va/,/va/,/vaːr/,/vaw/,/vɐt/,/vok/,/vu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/vak/,/vɨ/,/vuk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/hvɨ/,,,/hvut/,,
R13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/riː/,,,,,/ruː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/kʰuː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R14,/hɐr/,/hɐm/,,,,,/mɐŋ/,/mɐŋ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/pɐm/,,,,,,,,,,,,/pʰɐn/,,,,,,,,,/vɐk/,,,,,,,,/lɐt/,,,,,,,,,,,,,,,,,,,,,,,,,/rɐm/,/rɐm/,,,,,,,,,,,,,,,,,,,,,,,,,/nɐm/,/nɐm/,/nɐp/,/nɐp/,,,,/nɐŋ/,/nɐk/,,,,,,,,,,,,,,,/rɐr/,/rɐk/,,,,,,,,,,,,,/tɐt/,/tɐŋ/,,,,,,,,,,,,,,/tʰɐr/,/tʰɐt/,,/tʰɐk/,,,,,,,,,,,,,,,,,,,,,/sɐm/,/sɐk/,/sɐk/,,,,,,,,,,,,,,,,,,/t͡sɐp/,/t͡sɐr/,/t͡sɐŋ/,,,,,,,,,,,,,,,,/ʃɐp/,/ʃɐt/,,/ʃɐŋ/,/ʃɐŋ/,,,,,,,,,,,,,,,,,,,,,,,,,,/jɐp/,/jɐŋ/,/jɐk/,,,,,,,,,,,,/cɐr/,,,/ciɐŋ/,,,,,,,,,/ŋɐr/,,,,,,,,,,,,/kɐŋ/,/kɐk/,,,,,,,,,,,,,,,/kʰɐk/,,,,,,,,,,,,,,,,,,,,,,,/hɐn/,/hɐn/,,/hɐk/,,,,,,,,,,,,,,,,,,,,,,
R15,,,,,/mak/,,,,/maŋ/,,,,,,,,,,,,,,,,,,,,,/var/,,,,,/paj/,/paŋ/,,,,,,,,,,,,,,,,,,,/pʰar/,/pʰaŋ/,,,,,,,,,,,,,,,,,/laŋ/,,,,,,,,,,,,,,,,,,,,,,,,/rap/,/raj/,,,,,,,,,,,,/ri/,,,,,/ru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/tʰak/,/tʰaw/,,,,,,,,,,,,,,,,,/tʰur/,,,,,,/sam/,/sar/,/saŋ/,,,,,,,,,,,,,,,,,/t͡san/,/t͡sat/,/t͡sat/,/t͡saŋ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ʃur/,,,,,,,,,,,/jam/,,,,,,,,,,,,/caŋ/,/caŋ/,,,,,,,,,,,,,,,,,,,,,/kap/,,,,,,,,,,,,,,,,/kʰaŋ/,,,,,,,,,,,,,,,,,,/kʰu/,,,,,,/haw/,/haŋ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/vu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/nu/,,,,,,,,,/ru/,/ru/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/tʰu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/hvu/,,,,,
R17,,,,,,,,,,,,,,,,,,,,,,,/moj/,/moj/,/moj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/loj/,,,,,,,,,,,,,,,,,,,,,,,/roj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/noj/,,,,,,,,,,,,,,,,,,,,,,,,/toj/,,,/toj/,,,,,,,,,,,,,,,,,,,,/tʰoj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/coj/,/coj/,/coj/,,,,,,,,,,,,,,,,,,,,,,/koj/,/koj/,/koj/,/koj/,,,,,,,,,,,/kʰoj/,,,,,,,,,,,,,,,,,,,,,,,,,,/hoj/,,,,,,,,,,,,,,,,,,,
